id_sale,id_customer,id_store,payment_method
47594,67,13,Cartão de Crédito
47595,94,6,Dinheiro
47596,17,15,PIX
47597,31,15,Cartão de Crédito
47598,3,8,Cartão de Crédito
47599,118,15,Cartão de Débito
47600,114,8,PIX
47601,113,15,Cartão de Crédito
47602,25,14,Cartão de Crédito
47603,12,10,Cartão de Crédito
47604,105,14,PIX
47605,40,15,Cartão de Crédito
47606,74,15,PIX
47607,66,12,PIX
47608,50,13,PIX
47609,34,9,PIX
47610,109,3,Cartão de Débito
47611,60,10,Cartão de Crédito
47612,101,15,Cartão de Débito
47613,101,11,PIX
47614,12,13,PIX
47615,92,2,PIX
47616,73,2,PIX
47617,110,10,PIX
47618,83,6,Cartão de Crédito
47619,29,1,PIX
47620,89,12,Cartão de Débito
47621,87,7,Cartão de Crédito
47622,107,10,PIX
47623,41,6,PIX
47624,5,4,Cartão de Crédito
47625,40,12,PIX
47626,109,3,PIX
47627,30,10,Dinheiro
47628,31,14,Cartão de Débito
47629,105,1,Dinheiro
47630,40,12,Cartão de Crédito
47631,78,11,PIX
47632,10,10,PIX
47633,23,1,Cartão de Crédito
47634,95,8,Cartão de Crédito
47635,113,11,Cartão de Crédito
47636,92,13,Cartão de Crédito
47637,4,4,Cartão de Crédito
47638,47,8,PIX
47639,62,8,Cartão de Crédito
47640,68,5,PIX
47641,36,7,Cartão de Crédito
47642,44,3,PIX
47643,11,13,Cartão de Crédito
47644,82,15,Cartão de Crédito
47645,56,6,Cartão de Crédito
47646,45,14,Dinheiro
47647,112,13,Cartão de Crédito
47648,22,4,Cartão de Crédito
47649,49,13,Cartão de Débito
47650,25,14,PIX
47651,35,4,Cartão de Crédito
47652,101,15,Cartão de Débito
47653,73,13,Cartão de Débito
47654,17,6,Dinheiro
47655,60,6,PIX
47656,5,4,PIX
47657,74,3,PIX
47658,17,1,Cartão de Crédito
47659,108,4,Cartão de Crédito
47660,17,8,Cartão de Débito
47661,17,4,Cartão de Crédito
47662,119,1,PIX
47663,55,8,PIX
47664,3,6,PIX
47665,103,4,Cartão de Crédito
47666,8,7,PIX
47667,23,4,Cartão de Crédito
47668,12,10,Cartão de Débito
47669,108,12,PIX
47670,112,8,Cartão de Crédito
47671,118,5,PIX
47672,113,10,Cartão de Crédito
47673,32,10,Cartão de Débito
47674,38,11,PIX
47675,71,10,PIX
47676,10,15,Cartão de Crédito
47677,117,13,Dinheiro
47678,57,1,Cartão de Débito
47679,33,10,Cartão de Crédito
47680,37,5,Cartão de Crédito
47681,55,13,PIX
47682,105,9,Cartão de Crédito
47683,90,1,PIX
47684,60,4,PIX
47685,107,7,Cartão de Débito
47686,22,14,PIX
47687,116,9,PIX
47688,92,15,Cartão de Débito
47689,107,5,Cartão de Crédito
47690,84,1,Cartão de Crédito
47691,73,13,PIX
47692,48,14,PIX
47693,112,12,Cartão de Débito
47694,48,7,PIX
47695,83,3,PIX
47696,109,13,Cartão de Débito
47697,94,12,PIX
47698,94,3,Cartão de Débito
47699,92,12,Cartão de Crédito
47700,33,15,PIX
47701,84,8,Cartão de Crédito
47702,30,4,Cartão de Crédito
47703,1,8,PIX
47704,8,14,PIX
47705,110,7,PIX
47706,113,15,PIX
47707,6,1,Cartão de Débito
47708,50,2,PIX
47709,115,5,Cartão de Débito
47710,57,2,Cartão de Crédito
47711,103,14,Cartão de Crédito
47712,106,14,PIX
47713,99,9,Cartão de Crédito
47714,67,2,Cartão de Crédito
47715,3,7,Cartão de Débito
47716,115,7,Cartão de Crédito
47717,115,5,PIX
47718,29,4,PIX
47719,43,3,PIX
47720,60,10,Cartão de Crédito
47721,106,1,Cartão de Crédito
47722,96,9,Cartão de Crédito
47723,38,10,Cartão de Crédito
47724,51,11,PIX
47725,38,8,Cartão de Crédito
47726,22,7,PIX
47727,4,2,PIX
47728,34,3,PIX
47729,5,10,Cartão de Crédito
47730,22,3,Cartão de Crédito
47731,108,11,Dinheiro
47732,5,11,Cartão de Crédito
47733,69,13,PIX
47734,106,14,Cartão de Crédito
47735,44,5,Cartão de Débito
47736,40,14,PIX
47737,72,12,Cartão de Crédito
47738,61,15,Cartão de Crédito
47739,66,3,Cartão de Crédito
47740,71,15,Cartão de Crédito
47741,48,4,Cartão de Crédito
47742,116,5,Cartão de Crédito
47743,115,11,Cartão de Crédito
47744,22,8,Cartão de Crédito
47745,46,10,PIX
47746,106,14,PIX
47747,48,8,Cartão de Crédito
47748,36,7,PIX
47749,102,9,Dinheiro
47750,84,8,PIX
47751,97,13,PIX
47752,99,3,PIX
47753,4,11,PIX
47754,109,15,Cartão de Crédito
47755,52,6,PIX
47756,81,7,PIX
47757,47,5,Cartão de Crédito
47758,111,9,Cartão de Crédito
47759,35,1,Cartão de Débito
47760,117,11,Cartão de Crédito
47761,30,11,PIX
47762,59,4,Cartão de Crédito
47763,27,14,PIX
47764,29,5,Cartão de Crédito
47765,99,4,Dinheiro
47766,93,8,Cartão de Débito
47767,95,8,Cartão de Débito
47768,21,12,Cartão de Crédito
47769,49,2,PIX
47770,104,5,Cartão de Crédito
47771,59,11,Cartão de Crédito
47772,89,6,PIX
47773,73,9,Cartão de Débito
47774,33,12,Cartão de Débito
47775,57,6,PIX
47776,92,6,Cartão de Crédito
47777,110,7,Cartão de Débito
47778,26,6,Dinheiro
47779,42,10,PIX
47780,86,7,Cartão de Débito
47781,2,5,Cartão de Crédito
47782,66,7,PIX
47783,91,9,PIX
47784,15,11,Cartão de Crédito
47785,54,12,Cartão de Crédito
47786,112,2,Cartão de Crédito
47787,97,2,Cartão de Crédito
47788,69,12,Cartão de Crédito
47789,79,13,Cartão de Débito
47790,56,4,Cartão de Crédito
47791,61,3,Cartão de Débito
47792,90,2,Cartão de Débito
47793,18,10,Cartão de Crédito
47794,83,2,PIX
47795,63,10,PIX
47796,77,8,PIX
47797,91,6,Cartão de Crédito
47798,97,7,Dinheiro
47799,23,13,Cartão de Crédito
47800,91,4,Cartão de Débito
47801,109,14,PIX
47802,83,5,Cartão de Débito
47803,76,14,Cartão de Débito
47804,1,7,Cartão de Crédito
47805,74,14,PIX
47806,17,9,Cartão de Crédito
47807,31,2,Cartão de Débito
47808,79,3,Cartão de Crédito
47809,104,12,PIX
47810,49,14,PIX
47811,80,1,Cartão de Débito
47812,115,6,Dinheiro
47813,119,1,Cartão de Crédito
47814,84,1,Cartão de Crédito
47815,77,15,PIX
47816,6,3,PIX
47817,39,15,PIX
47818,47,12,PIX
47819,13,12,Cartão de Débito
47820,19,11,Cartão de Débito
47821,40,8,Cartão de Crédito
47822,79,7,PIX
47823,102,15,PIX
47824,32,14,PIX
47825,54,15,PIX
47826,94,7,PIX
47827,26,2,PIX
47828,86,12,PIX
47829,100,15,Cartão de Crédito
47830,16,12,Cartão de Crédito
47831,16,5,Cartão de Crédito
47832,89,11,PIX
47833,44,12,PIX
47834,5,12,Cartão de Crédito
47835,13,13,Cartão de Crédito
47836,59,15,Cartão de Débito
47837,105,5,Dinheiro
47838,34,2,PIX
47839,59,15,PIX
47840,99,6,PIX
47841,86,14,Cartão de Crédito
47842,108,15,Cartão de Crédito
47843,49,7,PIX
47844,112,7,PIX
47845,109,8,Cartão de Crédito
47846,63,15,PIX
47847,72,1,PIX
47848,80,6,Cartão de Crédito
47849,9,6,PIX
47850,85,2,PIX
47851,99,14,Cartão de Crédito
47852,68,6,PIX
47853,50,13,Cartão de Crédito
47854,109,12,Dinheiro
47855,114,8,Cartão de Débito
47856,100,2,PIX
47857,52,11,Cartão de Crédito
47858,77,7,Cartão de Crédito
47859,12,9,PIX
47860,13,9,Cartão de Crédito
47861,53,15,Dinheiro
47862,47,9,Dinheiro
47863,35,4,Cartão de Crédito
47864,13,2,Cartão de Crédito
47865,25,3,Cartão de Débito
47866,75,3,PIX
47867,33,7,Cartão de Débito
47868,105,12,Cartão de Crédito
47869,71,4,PIX
47870,102,6,Cartão de Crédito
47871,94,14,Cartão de Crédito
47872,20,9,PIX
47873,17,5,Cartão de Débito
47874,21,4,Cartão de Débito
47875,20,13,Cartão de Crédito
47876,18,14,Cartão de Crédito
47877,114,14,Cartão de Crédito
47878,29,1,Cartão de Crédito
47879,87,4,PIX
47880,65,15,PIX
47881,68,8,Cartão de Crédito
47882,55,9,PIX
47883,48,15,Cartão de Crédito
47884,68,5,PIX
47885,40,14,Cartão de Crédito
47886,111,6,PIX
47887,36,2,Cartão de Crédito
47888,4,4,Cartão de Crédito
47889,107,4,Cartão de Débito
47890,7,3,Cartão de Crédito
47891,17,7,Cartão de Crédito
47892,71,14,Cartão de Crédito
47893,23,15,PIX
47894,72,3,PIX
47895,60,1,PIX
47896,16,3,Cartão de Débito
47897,26,7,Cartão de Crédito
47898,7,4,PIX
47899,58,14,Cartão de Crédito
47900,97,6,Cartão de Débito
47901,30,5,Cartão de Débito
47902,110,9,PIX
47903,109,15,PIX
47904,77,11,PIX
47905,80,15,PIX
47906,118,9,Cartão de Crédito
47907,51,7,Cartão de Crédito
47908,74,7,Cartão de Débito
47909,10,1,Cartão de Crédito
47910,18,3,Dinheiro
47911,97,8,Cartão de Débito
47912,26,1,Cartão de Débito
47913,66,9,PIX
47914,3,15,Cartão de Débito
47915,60,5,Cartão de Débito
47916,77,6,Cartão de Crédito
47917,105,12,Cartão de Crédito
47918,64,5,Cartão de Crédito
47919,18,8,PIX
47920,113,12,Cartão de Crédito
47921,27,9,Cartão de Crédito
47922,43,4,Cartão de Crédito
47923,101,10,Cartão de Débito
47924,100,10,PIX
47925,111,5,Cartão de Crédito
47926,117,11,Cartão de Crédito
47927,85,11,Cartão de Crédito
47928,47,1,Cartão de Crédito
47929,34,4,Cartão de Crédito
47930,98,12,Cartão de Débito
47931,44,4,Cartão de Crédito
47932,102,13,PIX
47933,73,11,Cartão de Crédito
47934,15,1,Cartão de Débito
47935,79,9,Cartão de Crédito
47936,61,15,Cartão de Crédito
47937,64,2,PIX
47938,56,8,PIX
47939,5,4,Cartão de Débito
47940,50,12,Cartão de Débito
47941,86,11,PIX
47942,81,8,Cartão de Crédito
47943,92,4,Dinheiro
47944,116,15,Cartão de Débito
47945,24,5,Dinheiro
47946,30,11,PIX
47947,17,2,PIX
47948,108,7,Cartão de Débito
47949,43,13,Cartão de Crédito
47950,54,2,PIX
47951,96,2,PIX
47952,56,8,Cartão de Crédito
47953,38,8,PIX
47954,70,4,Dinheiro
47955,82,5,PIX
47956,3,11,Cartão de Débito
47957,14,10,Cartão de Crédito
47958,69,3,PIX
47959,29,3,Cartão de Crédito
47960,27,13,PIX
47961,69,11,Dinheiro
47962,77,2,PIX
47963,26,13,PIX
47964,36,14,Cartão de Crédito
47965,116,8,Cartão de Débito
47966,25,1,Cartão de Crédito
47967,59,6,Cartão de Crédito
47968,2,14,PIX
47969,24,2,Cartão de Crédito
47970,116,12,PIX
47971,15,12,Cartão de Crédito
47972,48,15,Dinheiro
47973,37,7,Cartão de Crédito
47974,42,1,PIX
47975,44,6,Cartão de Crédito
47976,19,1,Cartão de Crédito
47977,105,12,PIX
47978,99,2,Cartão de Crédito
47979,90,8,PIX
47980,55,10,Dinheiro
47981,66,7,PIX
47982,103,1,PIX
47983,26,4,PIX
47984,7,14,PIX
47985,97,10,Cartão de Débito
47986,44,6,Cartão de Crédito
47987,64,14,PIX
47988,112,12,PIX
47989,65,8,PIX
47990,28,2,Cartão de Crédito
47991,101,14,PIX
47992,101,13,Dinheiro
47993,37,7,Dinheiro
47994,44,5,PIX
47995,28,2,Cartão de Débito
47996,57,14,Cartão de Crédito
47997,59,1,PIX
47998,18,2,PIX
47999,59,10,Cartão de Débito
48000,65,1,Cartão de Crédito
48001,111,10,Cartão de Crédito
48002,1,15,Cartão de Crédito
48003,102,6,PIX
48004,96,1,PIX
48005,60,12,PIX
48006,96,5,Cartão de Crédito
48007,115,10,Cartão de Crédito
48008,13,6,Cartão de Crédito
48009,75,7,PIX
48010,20,3,PIX
48011,24,12,PIX
48012,104,9,Cartão de Crédito
48013,13,3,PIX
48014,24,13,PIX
48015,17,5,Cartão de Crédito
48016,48,3,Cartão de Crédito
48017,81,8,PIX
48018,94,9,PIX
48019,69,15,PIX
48020,82,6,Dinheiro
48021,113,12,PIX
48022,94,14,Cartão de Débito
48023,105,1,Cartão de Crédito
48024,30,1,Cartão de Débito
48025,8,14,PIX
48026,66,6,Cartão de Crédito
48027,63,1,Cartão de Crédito
48028,119,10,Cartão de Crédito
48029,87,7,Cartão de Débito
48030,38,2,Cartão de Crédito
48031,54,4,PIX
48032,86,1,PIX
48033,67,12,Cartão de Crédito
48034,45,2,Cartão de Crédito
48035,58,3,Dinheiro
48036,117,11,PIX
48037,98,10,Cartão de Crédito
48038,73,2,PIX
48039,12,9,Cartão de Crédito
48040,115,1,Cartão de Débito
48041,86,10,Cartão de Crédito
48042,118,5,PIX
48043,18,3,Cartão de Crédito
48044,38,15,Cartão de Crédito
48045,61,11,Cartão de Crédito
48046,64,7,Cartão de Débito
48047,13,14,Cartão de Crédito
48048,41,11,Cartão de Crédito
48049,49,3,PIX
48050,70,1,PIX
48051,94,9,PIX
48052,27,8,Cartão de Crédito
48053,95,4,Cartão de Crédito
48054,91,7,PIX
48055,18,7,PIX
48056,91,1,Cartão de Crédito
48057,4,5,Cartão de Crédito
48058,86,2,PIX
48059,76,13,PIX
48060,70,6,Cartão de Crédito
48061,71,7,Cartão de Crédito
48062,68,1,Cartão de Crédito
48063,13,14,PIX
48064,6,5,PIX
48065,111,5,Cartão de Crédito
48066,85,11,PIX
48067,95,12,Cartão de Crédito
48068,57,12,Cartão de Crédito
48069,75,14,Cartão de Crédito
48070,51,3,Dinheiro
48071,81,6,PIX
48072,18,7,PIX
48073,2,14,Cartão de Crédito
48074,55,8,Cartão de Crédito
48075,65,15,Cartão de Crédito
48076,54,6,Cartão de Crédito
48077,103,15,PIX
48078,19,7,Cartão de Crédito
48079,108,6,PIX
48080,50,15,Cartão de Crédito
48081,64,15,Dinheiro
48082,90,5,Cartão de Débito
48083,63,13,Cartão de Crédito
48084,25,6,PIX
48085,14,10,Cartão de Crédito
48086,104,14,Dinheiro
48087,101,13,PIX
48088,78,8,PIX
48089,69,12,Cartão de Crédito
48090,26,14,Cartão de Crédito
48091,2,14,PIX
48092,1,11,Cartão de Crédito
48093,59,6,Cartão de Crédito
48094,59,11,PIX
48095,54,10,Cartão de Crédito
48096,82,1,Dinheiro
48097,5,13,Cartão de Crédito
48098,98,5,Cartão de Crédito
48099,36,3,PIX
48100,70,11,Dinheiro
48101,108,9,Cartão de Crédito
48102,1,11,Cartão de Crédito
48103,58,13,Dinheiro
48104,16,2,Cartão de Crédito
48105,22,8,Cartão de Crédito
48106,78,11,PIX
48107,34,11,Cartão de Crédito
48108,7,5,Cartão de Crédito
48109,53,10,PIX
48110,28,15,PIX
48111,31,12,Cartão de Crédito
48112,82,8,Cartão de Débito
48113,70,3,Cartão de Crédito
48114,62,15,PIX
48115,9,14,Dinheiro
48116,79,12,Cartão de Crédito
48117,98,4,Cartão de Crédito
48118,93,2,Cartão de Crédito
48119,7,5,Cartão de Débito
48120,58,12,Cartão de Crédito
48121,16,3,Cartão de Débito
48122,94,12,Cartão de Crédito
48123,21,2,PIX
48124,46,9,Cartão de Débito
48125,93,2,Cartão de Crédito
48126,29,6,PIX
48127,23,7,Cartão de Crédito
48128,29,2,PIX
48129,64,1,Cartão de Débito
48130,67,8,PIX
48131,60,14,Cartão de Crédito
48132,44,8,Cartão de Crédito
48133,76,1,Cartão de Crédito
48134,114,13,Cartão de Crédito
48135,51,15,PIX
48136,29,14,Dinheiro
48137,31,9,Dinheiro
48138,73,6,PIX
48139,118,6,PIX
48140,32,1,PIX
48141,86,1,PIX
48142,69,1,Cartão de Crédito
48143,5,7,Dinheiro
48144,119,10,Cartão de Débito
48145,92,4,Cartão de Crédito
48146,11,12,PIX
48147,24,7,Cartão de Crédito
48148,109,10,Cartão de Crédito
48149,27,7,PIX
48150,75,4,PIX
48151,7,1,Cartão de Débito
48152,65,12,PIX
48153,54,6,PIX
48154,90,3,Cartão de Crédito
48155,55,14,Cartão de Crédito
48156,102,14,PIX
48157,33,12,Cartão de Débito
48158,51,11,Cartão de Débito
48159,28,11,Cartão de Débito
48160,22,2,Cartão de Crédito
48161,113,10,PIX
48162,13,4,PIX
48163,115,15,Cartão de Crédito
48164,103,9,Cartão de Crédito
48165,45,15,Cartão de Débito
48166,58,11,Cartão de Débito
48167,102,3,PIX
48168,103,4,PIX
48169,99,2,Cartão de Crédito
48170,62,15,PIX
48171,83,8,Cartão de Débito
48172,2,8,Cartão de Crédito
48173,113,6,PIX
48174,51,2,PIX
48175,84,7,PIX
48176,14,2,Cartão de Débito
48177,84,15,Cartão de Crédito
48178,26,1,Cartão de Crédito
48179,94,10,Cartão de Crédito
48180,18,9,Cartão de Crédito
48181,31,5,Cartão de Crédito
48182,81,14,Cartão de Crédito
48183,94,10,PIX
48184,116,4,Cartão de Débito
48185,19,5,Cartão de Crédito
48186,100,15,PIX
48187,106,7,PIX
48188,40,9,PIX
48189,7,2,PIX
48190,64,15,Cartão de Crédito
48191,48,9,Cartão de Crédito
48192,95,8,Dinheiro
48193,83,11,Cartão de Crédito
48194,6,3,PIX
48195,75,12,Cartão de Crédito
48196,104,9,Cartão de Crédito
48197,70,4,PIX
48198,31,5,PIX
48199,15,12,PIX
48200,111,15,Cartão de Crédito
48201,85,15,Cartão de Débito
48202,13,2,Cartão de Crédito
48203,81,5,Dinheiro
48204,64,9,PIX
48205,88,12,Cartão de Crédito
48206,40,2,PIX
48207,10,14,Cartão de Débito
48208,95,13,PIX
48209,41,8,PIX
48210,3,14,Dinheiro
48211,4,10,PIX
48212,118,9,Cartão de Crédito
48213,84,9,PIX
48214,40,2,PIX
48215,5,9,Cartão de Crédito
48216,118,15,PIX
48217,61,11,Cartão de Crédito
48218,111,4,PIX
48219,83,11,Cartão de Crédito
48220,4,5,PIX
48221,40,5,Cartão de Crédito
48222,33,9,Cartão de Débito
48223,67,5,PIX
48224,26,5,Cartão de Crédito
48225,108,5,Cartão de Crédito
48226,90,3,Cartão de Crédito
48227,81,3,Cartão de Crédito
48228,112,3,PIX
48229,86,9,PIX
48230,73,13,Cartão de Crédito
48231,107,5,PIX
48232,75,6,Cartão de Crédito
48233,34,14,PIX
48234,81,6,PIX
48235,35,12,Cartão de Crédito
48236,54,11,Cartão de Crédito
48237,52,9,PIX
48238,73,3,PIX
48239,5,4,Cartão de Débito
48240,5,11,Cartão de Crédito
48241,38,12,PIX
48242,17,3,Cartão de Débito
48243,51,6,PIX
48244,6,4,PIX
48245,103,11,Cartão de Crédito
48246,68,2,Cartão de Crédito
48247,65,5,Cartão de Crédito
48248,52,3,PIX
48249,2,10,Cartão de Crédito
48250,26,11,Cartão de Crédito
48251,18,11,Cartão de Crédito
48252,112,12,Cartão de Crédito
48253,5,14,Cartão de Débito
48254,75,8,Cartão de Débito
48255,91,8,PIX
48256,118,10,Cartão de Crédito
48257,37,3,PIX
48258,87,4,PIX
48259,65,3,Cartão de Crédito
48260,60,7,Cartão de Débito
48261,63,8,Cartão de Crédito
48262,92,13,Cartão de Crédito
48263,61,13,PIX
48264,16,15,PIX
48265,54,3,PIX
48266,110,6,Cartão de Crédito
48267,42,1,Cartão de Crédito
48268,49,8,PIX
48269,12,13,Cartão de Crédito
48270,118,2,Cartão de Crédito
48271,11,5,Cartão de Crédito
48272,87,10,Cartão de Crédito
48273,3,14,PIX
48274,31,14,Cartão de Débito
48275,35,13,PIX
48276,76,6,PIX
48277,54,3,Cartão de Crédito
48278,74,14,PIX
48279,20,13,Dinheiro
48280,56,9,PIX
48281,39,11,PIX
48282,108,7,PIX
48283,23,10,PIX
48284,22,11,PIX
48285,47,14,Cartão de Débito
48286,90,5,Cartão de Crédito
48287,29,9,Cartão de Crédito
48288,77,13,PIX
48289,7,9,PIX
48290,106,14,Cartão de Crédito
48291,112,1,Cartão de Crédito
48292,103,7,PIX
48293,19,10,PIX
48294,116,8,Cartão de Crédito
48295,8,3,Cartão de Crédito
48296,37,6,Cartão de Crédito
48297,49,5,Cartão de Crédito
48298,99,7,PIX
48299,60,3,Cartão de Crédito
48300,40,4,Cartão de Crédito
48301,70,2,Cartão de Crédito
48302,88,3,Cartão de Crédito
48303,55,7,Cartão de Crédito
48304,30,11,Cartão de Débito
48305,2,2,Cartão de Crédito
48306,93,6,Cartão de Crédito
48307,106,14,PIX
48308,39,6,PIX
48309,10,2,Cartão de Crédito
48310,80,9,PIX
48311,75,13,PIX
48312,40,1,Cartão de Crédito
48313,62,6,Cartão de Crédito
48314,96,5,Cartão de Crédito
48315,88,10,Cartão de Crédito
48316,115,13,Cartão de Débito
48317,119,2,Cartão de Crédito
48318,93,9,Cartão de Crédito
48319,101,8,PIX
48320,55,3,Cartão de Crédito
48321,54,7,Cartão de Crédito
48322,64,14,Cartão de Crédito
48323,87,3,Cartão de Crédito
48324,24,9,PIX
48325,1,12,Cartão de Crédito
48326,49,13,Cartão de Débito
48327,45,13,Cartão de Crédito
48328,103,3,Cartão de Crédito
48329,103,11,PIX
48330,115,13,PIX
48331,31,8,Cartão de Débito
48332,100,15,Cartão de Débito
48333,5,6,Cartão de Crédito
48334,80,12,Cartão de Crédito
48335,93,15,Cartão de Crédito
48336,58,14,Cartão de Crédito
48337,84,11,PIX
48338,14,15,Cartão de Crédito
48339,30,14,Cartão de Crédito
48340,77,12,PIX
48341,37,13,Cartão de Crédito
48342,102,8,Cartão de Crédito
48343,67,7,Cartão de Débito
48344,11,8,PIX
48345,93,11,Cartão de Débito
48346,58,4,Cartão de Crédito
48347,64,8,Cartão de Crédito
48348,12,11,PIX
48349,21,9,Cartão de Crédito
48350,40,3,Cartão de Débito
48351,117,15,Cartão de Crédito
48352,118,13,Cartão de Crédito
48353,21,3,Cartão de Débito
48354,96,15,PIX
48355,39,14,Cartão de Débito
48356,6,11,Cartão de Crédito
48357,9,8,Cartão de Crédito
48358,96,15,PIX
48359,78,5,Cartão de Débito
48360,44,3,Cartão de Crédito
48361,24,10,Cartão de Débito
48362,64,7,Cartão de Débito
48363,49,10,PIX
48364,16,15,Cartão de Débito
48365,31,14,PIX
48366,116,10,Dinheiro
48367,67,12,Cartão de Crédito
48368,102,2,PIX
48369,26,10,PIX
48370,21,10,Cartão de Crédito
48371,35,12,Dinheiro
48372,13,1,Cartão de Crédito
48373,36,10,Cartão de Débito
48374,102,2,PIX
48375,59,12,Cartão de Crédito
48376,52,1,Cartão de Crédito
48377,27,11,PIX
48378,33,9,Cartão de Crédito
48379,106,8,Cartão de Crédito
48380,95,10,PIX
48381,17,10,PIX
48382,102,6,Cartão de Débito
48383,12,12,Cartão de Crédito
48384,35,4,PIX
48385,76,11,PIX
48386,10,6,PIX
48387,111,9,Cartão de Crédito
48388,30,5,PIX
48389,47,10,Cartão de Crédito
48390,14,10,Cartão de Crédito
48391,74,2,Cartão de Crédito
48392,35,12,PIX
48393,7,10,PIX
48394,42,15,PIX
48395,33,10,Cartão de Crédito
48396,70,15,Cartão de Crédito
48397,80,3,Cartão de Crédito
48398,101,3,PIX
48399,26,3,PIX
48400,12,10,PIX
48401,85,7,Cartão de Débito
48402,4,7,Dinheiro
48403,40,6,PIX
48404,76,1,Cartão de Débito
48405,100,12,PIX
48406,9,8,Cartão de Crédito
48407,15,8,PIX
48408,39,5,Cartão de Crédito
48409,58,3,PIX
48410,25,7,Cartão de Crédito
48411,94,3,PIX
48412,43,14,Cartão de Crédito
48413,87,6,PIX
48414,69,5,PIX
48415,80,1,Cartão de Crédito
48416,113,4,Cartão de Crédito
48417,69,12,Dinheiro
48418,49,10,PIX
48419,12,14,PIX
48420,51,7,Cartão de Débito
48421,9,2,Cartão de Crédito
48422,33,7,Cartão de Débito
48423,81,9,PIX
48424,100,12,Cartão de Crédito
48425,100,6,Cartão de Débito
48426,53,7,PIX
48427,70,4,PIX
48428,85,7,Dinheiro
48429,113,1,Cartão de Débito
48430,111,7,Cartão de Débito
48431,61,8,Cartão de Crédito
48432,26,11,Cartão de Crédito
48433,81,9,PIX
48434,34,8,Cartão de Débito
48435,32,9,Cartão de Crédito
48436,31,12,PIX
48437,70,5,Cartão de Crédito
48438,15,12,Cartão de Débito
48439,92,11,Cartão de Crédito
48440,72,15,Cartão de Crédito
48441,116,14,Cartão de Crédito
48442,41,5,PIX
48443,94,5,Cartão de Crédito
48444,110,11,PIX
48445,93,5,PIX
48446,59,15,Cartão de Crédito
48447,106,8,Cartão de Débito
48448,40,5,PIX
48449,77,14,Cartão de Débito
48450,10,12,PIX
48451,12,7,PIX
48452,14,3,PIX
48453,4,3,PIX
48454,23,6,Dinheiro
48455,110,11,PIX
48456,90,11,PIX
48457,56,9,Cartão de Crédito
48458,36,4,PIX
48459,43,3,Cartão de Crédito
48460,20,15,Cartão de Crédito
48461,100,12,Cartão de Crédito
48462,101,13,PIX
48463,83,15,Cartão de Crédito
48464,15,3,Cartão de Crédito
48465,28,5,Dinheiro
48466,43,7,Cartão de Débito
48467,98,6,PIX
48468,45,2,Cartão de Crédito
48469,97,6,Cartão de Crédito
48470,63,6,Cartão de Débito
48471,48,12,PIX
48472,44,9,Cartão de Crédito
48473,52,8,Cartão de Crédito
48474,105,13,Cartão de Débito
48475,81,14,Cartão de Débito
48476,87,4,PIX
48477,61,9,Dinheiro
48478,81,13,Cartão de Crédito
48479,84,3,Cartão de Débito
48480,24,11,PIX
48481,74,10,Cartão de Crédito
48482,115,5,Cartão de Crédito
48483,16,9,Cartão de Crédito
48484,32,4,PIX
48485,93,5,Cartão de Crédito
48486,19,14,Cartão de Crédito
48487,2,7,Cartão de Crédito
48488,42,9,PIX
48489,56,15,Cartão de Crédito
48490,106,10,Cartão de Crédito
48491,25,13,Cartão de Crédito
48492,30,10,Cartão de Débito
48493,10,7,Cartão de Crédito
48494,21,12,Cartão de Débito
48495,41,15,Cartão de Crédito
48496,40,6,Cartão de Crédito
48497,83,13,Cartão de Débito
48498,37,1,Cartão de Crédito
48499,34,2,Cartão de Crédito
48500,50,14,Cartão de Crédito
48501,99,10,PIX
48502,99,6,PIX
48503,57,3,Cartão de Crédito
48504,39,10,Dinheiro
48505,41,14,Cartão de Crédito
48506,103,5,Cartão de Débito
48507,25,11,Cartão de Crédito
48508,46,9,PIX
48509,92,2,PIX
48510,14,14,Cartão de Débito
48511,115,10,Cartão de Crédito
48512,27,10,PIX
48513,15,7,Cartão de Crédito
48514,74,14,PIX
48515,11,1,PIX
48516,47,11,PIX
48517,40,8,PIX
48518,83,11,Cartão de Crédito
48519,91,2,PIX
48520,70,15,PIX
48521,47,11,Cartão de Crédito
48522,1,3,Cartão de Crédito
48523,4,8,Cartão de Débito
48524,37,6,PIX
48525,21,14,Cartão de Crédito
48526,105,1,PIX
48527,55,12,Cartão de Débito
48528,115,12,Cartão de Crédito
48529,23,8,PIX
48530,30,13,Cartão de Débito
48531,14,6,Dinheiro
48532,90,13,Cartão de Crédito
48533,57,4,Cartão de Débito
48534,68,2,Cartão de Crédito
48535,109,15,PIX
48536,57,13,PIX
48537,118,14,PIX
48538,106,13,Cartão de Crédito
48539,118,14,Cartão de Crédito
48540,67,10,PIX
48541,21,7,PIX
48542,55,10,Cartão de Débito
48543,104,4,Cartão de Crédito
48544,56,12,Cartão de Crédito
48545,46,6,PIX
48546,6,1,Cartão de Débito
48547,34,10,PIX
48548,58,14,Cartão de Crédito
48549,119,10,PIX
48550,10,1,PIX
48551,81,8,PIX
48552,48,10,PIX
48553,74,13,PIX
48554,118,7,Cartão de Débito
48555,106,5,PIX
48556,96,4,PIX
48557,66,9,Cartão de Crédito
48558,90,6,Cartão de Crédito
48559,49,12,Cartão de Crédito
48560,65,2,Cartão de Crédito
48561,23,12,PIX
48562,16,8,Cartão de Débito
