id_item_sale,id_sale,id_product,quantity,unity_price,discount
87880,45511,26,1,512.74,72.44
87881,45512,34,1,2208.82,0.0
87882,45513,182,1,305.73,47.31
87883,45513,15,2,100.33,0.0
87884,45514,34,1,2208.82,0.0
87885,45514,130,2,235.05,0.0
87886,45514,111,1,191.97,6.19
87887,45514,131,1,254.41,0.0
87888,45515,6,1,197.6,38.93
87889,45516,6,1,197.6,0.0
87890,45516,179,3,785.02,0.0
87891,45516,16,3,158.48,7.35
87892,45516,181,4,731.65,0.0
87893,45517,2,1,50.73,0.0
87894,45518,36,1,920.34,0.0
87895,45518,124,1,90.32,0.0
87896,45518,120,2,58.46,0.0
87897,45518,104,1,301.48,24.21
87898,45519,40,1,947.54,0.0
87899,45520,88,1,1158.38,154.41
87900,45521,118,2,61.16,7.28
87901,45522,15,1,100.33,5.01
87902,45523,92,1,2047.71,0.0
87903,45523,113,1,82.26,0.0
87904,45524,71,1,3996.87,17.1
87905,45525,80,1,1396.31,14.36
87906,45526,50,1,1324.14,7.86
87907,45526,132,1,271.63,0.0
87908,45526,120,1,58.46,4.42
87909,45526,112,3,213.13,0.0
87910,45526,121,1,65.43,0.0
87911,45527,196,1,306.35,0.0
87912,45527,8,3,336.16,0.0
87913,45527,29,1,559.29,0.0
87914,45528,105,2,305.08,0.0
87915,45528,19,1,175.03,0.0
87916,45528,25,4,129.85,0.0
87917,45528,9,1,211.58,0.0
87918,45529,94,1,2490.33,0.0
87919,45529,13,1,179.89,19.05
87920,45529,22,1,129.12,0.0
87921,45529,107,1,356.54,0.0
87922,45529,11,1,103.13,0.0
87923,45530,60,1,455.6,22.58
87924,45530,116,2,87.82,0.0
87925,45531,6,1,197.6,37.9
87926,45532,154,1,890.47,8.84
87927,45532,26,1,512.74,0.0
87928,45532,104,1,301.48,0.0
87929,45533,183,2,311.61,0.0
87930,45534,122,1,70.04,19.77
87931,45535,105,1,305.08,0.0
87932,45535,122,3,70.04,4.46
87933,45536,45,1,1539.91,0.0
87934,45536,119,1,59.34,0.0
87935,45537,28,2,891.07,0.0
87936,45538,155,1,888.09,0.0
87937,45538,2,1,50.73,14.94
87938,45538,178,1,707.11,0.0
87939,45538,200,1,298.87,0.0
87940,45539,13,1,179.89,0.0
87941,45540,55,1,1623.1,19.56
87942,45541,1,2,50.85,0.0
87943,45541,193,1,2468.88,0.0
87944,45542,73,1,3418.49,0.0
87945,45543,128,1,239.27,0.0
87946,45543,116,1,87.82,0.0
87947,45544,90,1,1853.8,0.0
87948,45545,178,1,707.11,0.0
87949,45545,7,1,198.41,0.0
87950,45545,3,1,84.91,0.0
87951,45546,53,1,1597.86,68.29
87952,45546,130,1,235.05,0.0
87953,45547,55,1,1623.1,0.0
87954,45548,14,1,110.77,0.0
87955,45548,18,2,285.54,0.0
87956,45548,184,2,303.95,25.84
87957,45549,65,1,512.6,52.64
87958,45549,196,4,306.35,0.0
87959,45550,47,1,1362.85,7.7
87960,45551,180,3,688.25,0.0
87961,45552,62,1,568.58,0.0
87962,45552,113,3,82.26,0.0
87963,45553,177,2,708.47,0.0
87964,45553,21,1,130.07,0.0
87965,45553,27,2,499.73,0.0
87966,45554,71,1,3996.87,0.0
87967,45554,186,3,257.45,0.0
87968,45554,193,1,2468.88,75.37
87969,45555,55,1,1623.1,45.96
87970,45556,177,1,708.47,0.0
87971,45556,5,2,48.72,0.0
87972,45557,16,1,158.48,0.0
87973,45558,64,1,465.77,0.0
87974,45558,108,1,184.39,0.0
87975,45558,29,1,559.29,0.0
87976,45559,104,1,301.48,29.55
87977,45560,133,1,3532.82,0.0
87978,45560,112,3,213.13,0.0
87979,45561,39,1,895.62,16.01
87980,45562,81,1,1483.03,65.51
87981,45562,109,4,185.46,0.0
87982,45563,46,1,1304.57,0.0
87983,45563,103,1,301.57,0.0
87984,45563,121,2,65.43,0.0
87985,45563,111,1,191.97,0.0
87986,45564,81,2,1483.03,0.0
87987,45565,45,1,1539.91,6.47
87988,45565,110,1,184.33,0.0
87989,45565,112,1,213.13,7.76
87990,45565,108,1,184.39,9.17
87991,45566,124,2,90.32,0.0
87992,45567,75,2,2794.31,0.0
87993,45568,144,1,2425.93,0.0
87994,45569,169,1,1378.73,0.0
87995,45570,12,1,103.74,0.0
87996,45571,165,1,4522.45,65.0
87997,45571,118,3,61.16,33.89
87998,45571,106,1,329.99,0.0
87999,45572,110,4,184.33,0.0
88000,45572,125,3,87.97,0.0
88001,45572,25,1,129.85,0.0
88002,45573,48,1,1300.02,0.0
88003,45574,5,1,48.72,0.0
88004,45574,186,1,257.45,6.47
88005,45574,27,2,499.73,0.0
88006,45574,10,1,185.33,0.0
88007,45575,35,1,2241.18,62.3
88008,45575,128,1,239.27,0.0
88009,45575,106,3,329.99,0.0
88010,45575,104,1,301.48,0.0
88011,45575,120,1,58.46,0.0
88012,45576,187,1,261.06,0.0
88013,45577,113,1,82.26,11.68
88014,45578,28,2,891.07,0.0
88015,45579,69,1,2164.7,0.0
88016,45579,192,2,2352.02,67.3
88017,45580,122,1,70.04,0.0
88018,45580,16,1,158.48,30.32
88019,45580,110,1,184.33,0.0
88020,45580,19,1,175.03,0.0
88021,45581,13,4,179.89,0.0
88022,45582,170,1,1544.59,43.88
88023,45582,191,1,2323.98,0.0
88024,45582,189,2,248.12,0.0
88025,45583,6,1,197.6,0.0
88026,45583,16,1,158.48,0.0
88027,45584,191,1,2323.98,0.0
88028,45585,88,1,1158.38,157.66
88029,45586,182,1,305.73,0.0
88030,45586,26,1,512.74,0.0
88031,45587,51,1,1607.91,0.0
88032,45587,103,1,301.57,0.0
88033,45588,87,1,1063.39,119.89
88034,45589,93,1,2340.74,0.0
88035,45590,78,1,2330.09,12.07
88036,45590,129,1,234.73,21.34
88037,45590,19,1,175.03,5.63
88038,45590,118,1,61.16,0.0
88039,45591,147,1,3100.44,16.33
88040,45591,127,1,108.37,44.43
88041,45591,189,4,248.12,0.0
88042,45592,63,1,553.65,0.0
88043,45592,22,1,129.12,0.0
88044,45593,137,1,4387.62,0.0
88045,45593,115,1,81.22,0.0
88046,45594,95,1,2848.53,0.0
88047,45594,1,1,50.85,3.43
88048,45595,140,1,4233.98,0.0
88049,45596,163,1,4111.25,0.0
88050,45596,117,3,98.25,0.0
88051,45596,132,2,271.63,46.86
88052,45597,147,1,3100.44,0.0
88053,45598,121,2,65.43,4.12
88054,45598,5,1,48.72,0.0
88055,45598,27,3,499.73,7.09
88056,45599,40,1,947.54,38.29
88057,45599,110,1,184.33,0.0
88058,45600,124,1,90.32,0.0
88059,45601,96,1,3343.78,0.0
88060,45602,55,1,1623.1,0.0
88061,45602,126,1,99.46,0.0
88062,45602,106,2,329.99,49.7
88063,45603,61,1,595.59,0.0
88064,45604,120,4,58.46,12.71
88065,45605,196,3,306.35,0.0
88066,45606,72,2,3956.31,11.57
88067,45606,28,1,891.07,0.0
88068,45607,166,1,5073.07,0.0
88069,45608,128,2,239.27,21.65
88070,45609,162,1,2128.7,45.24
88071,45609,185,1,299.2,0.0
88072,45609,198,1,335.29,50.21
88073,45610,83,1,1725.34,42.92
88074,45611,63,1,553.65,0.0
88075,45611,130,1,235.05,0.0
88076,45612,73,1,3418.49,0.0
88077,45612,106,1,329.99,0.0
88078,45613,50,1,1324.14,0.0
88079,45613,106,2,329.99,0.0
88080,45614,24,1,139.9,17.27
88081,45615,42,1,1525.45,0.0
88082,45615,108,1,184.39,0.0
88083,45616,58,1,501.54,0.0
88084,45616,114,1,82.86,16.34
88085,45616,198,1,335.29,0.0
88086,45617,14,1,110.77,0.0
88087,45617,3,1,84.91,0.0
88088,45617,186,3,257.45,0.0
88089,45618,91,1,1990.39,0.0
88090,45619,59,1,417.91,14.72
88091,45620,50,1,1324.14,0.0
88092,45621,103,1,301.57,13.25
88093,45621,131,2,254.41,0.0
88094,45622,160,1,1697.54,0.0
88095,45622,5,1,48.72,0.0
88096,45622,15,1,100.33,0.0
88097,45623,195,4,2386.54,8.75
88098,45623,25,5,129.85,39.06
88099,45624,195,1,2386.54,0.0
88100,45625,195,3,2386.54,0.0
88101,45626,128,1,239.27,0.0
88102,45627,151,1,1319.57,19.81
88103,45628,89,1,1564.46,0.0
88104,45628,116,1,87.82,0.0
88105,45628,128,3,239.27,23.56
88106,45629,29,2,559.29,0.0
88107,45629,10,2,185.33,0.0
88108,45630,120,1,58.46,0.0
88109,45630,25,1,129.85,16.2
88110,45630,19,2,175.03,0.0
88111,45631,162,1,2128.7,0.0
88112,45631,196,1,306.35,8.19
88113,45631,125,1,87.97,0.0
88114,45632,164,1,3893.51,0.0
88115,45633,42,2,1525.45,73.68
88116,45633,132,1,271.63,0.0
88117,45633,125,1,87.97,0.0
88118,45633,120,2,58.46,0.0
88119,45634,50,1,1324.14,0.0
88120,45635,81,2,1483.03,0.0
88121,45636,174,1,444.77,0.0
88122,45636,2,2,50.73,18.29
88123,45637,49,1,1280.17,0.0
88124,45638,63,1,553.65,11.22
88125,45638,187,2,261.06,0.0
88126,45638,22,1,129.12,5.63
88127,45639,33,1,2222.38,0.0
88128,45639,123,1,93.91,0.0
88129,45639,107,1,356.54,0.0
88130,45639,114,2,82.86,4.63
88131,45639,117,3,98.25,0.0
88132,45640,30,1,499.04,0.0
88133,45641,15,1,100.33,0.0
88134,45642,130,4,235.05,0.0
88135,45642,11,1,103.13,0.0
88136,45643,75,1,2794.31,0.0
88137,45643,190,4,255.47,0.0
88138,45644,19,1,175.03,0.0
88139,45645,79,1,1195.16,0.0
88140,45645,125,1,87.97,0.0
88141,45646,92,1,2047.71,0.0
88142,45647,8,2,336.16,0.0
88143,45647,7,1,198.41,7.37
88144,45648,62,1,568.58,0.0
88145,45648,189,1,248.12,0.0
88146,45648,187,1,261.06,0.0
88147,45648,119,1,59.34,0.0
88148,45648,13,1,179.89,0.0
88149,45649,61,1,595.59,0.0
88150,45650,64,1,465.77,0.0
88151,45651,55,1,1623.1,0.0
88152,45652,89,1,1564.46,0.0
88153,45653,42,1,1525.45,14.21
88154,45653,108,1,184.39,0.0
88155,45654,149,1,1165.22,0.0
88156,45654,131,1,254.41,0.0
88157,45654,196,2,306.35,0.0
88158,45654,200,1,298.87,0.0
88159,45655,43,1,1570.4,12.3
88160,45656,87,1,1063.39,0.0
88161,45656,125,1,87.97,0.0
88162,45657,63,3,553.65,18.68
88163,45658,97,1,3656.49,0.0
88164,45659,48,1,1300.02,0.0
88165,45660,142,1,5447.19,15.51
88166,45660,20,2,161.19,0.0
88167,45661,91,2,1990.39,0.0
88168,45661,128,3,239.27,5.61
88169,45661,5,1,48.72,0.0
88170,45662,181,1,731.65,0.0
88171,45663,79,1,1195.16,5.04
88172,45663,20,1,161.19,0.0
88173,45663,121,3,65.43,3.35
88174,45664,48,1,1300.02,0.0
88175,45664,111,2,191.97,6.87
88176,45665,86,1,994.42,0.0
88177,45666,137,1,4387.62,0.0
88178,45666,112,4,213.13,0.0
88179,45667,79,1,1195.16,0.0
88180,45668,91,2,1990.39,0.0
88181,45669,61,1,595.59,0.0
88182,45670,45,1,1539.91,30.06
88183,45671,119,1,59.34,0.0
88184,45671,120,1,58.46,0.0
88185,45671,114,3,82.86,4.44
88186,45671,107,1,356.54,0.0
88187,45671,30,3,499.04,0.0
88188,45672,13,2,179.89,8.55
88189,45672,7,1,198.41,0.0
88190,45673,67,1,2585.44,0.0
88191,45674,138,1,4383.05,195.27
88192,45674,176,1,406.33,0.0
88193,45674,182,1,305.73,0.0
88194,45674,9,3,211.58,0.0
88195,45675,14,3,110.77,0.0
88196,45676,152,1,1525.33,0.0
88197,45676,4,2,55.94,15.91
88198,45677,165,1,4522.45,0.0
88199,45677,30,1,499.04,0.0
88200,45677,104,4,301.48,0.0
88201,45678,193,1,2468.88,0.0
88202,45679,44,1,1527.4,66.06
88203,45680,33,1,2222.38,0.0
88204,45681,14,1,110.77,0.0
88205,45682,45,1,1539.91,54.37
88206,45682,122,2,70.04,0.0
88207,45683,142,1,5447.19,0.0
88208,45684,101,1,1166.73,0.0
88209,45685,2,1,50.73,0.0
88210,45685,175,1,401.56,0.0
88211,45685,185,3,299.2,0.0
88212,45686,11,1,103.13,0.0
88213,45687,11,1,103.13,17.3
88214,45688,158,1,1707.27,0.0
88215,45688,17,1,161.28,0.0
88216,45688,117,1,98.25,4.93
88217,45689,11,1,103.13,0.0
88218,45690,168,1,1391.76,0.0
88219,45690,103,1,301.57,0.0
88220,45690,10,1,185.33,8.29
88221,45690,115,1,81.22,0.0
88222,45691,180,1,688.25,0.0
88223,45691,2,1,50.73,0.0
88224,45691,4,1,55.94,7.37
88225,45691,7,3,198.41,39.93
88226,45691,12,1,103.74,0.0
88227,45692,83,1,1725.34,0.0
88228,45692,123,1,93.91,17.82
88229,45693,22,1,129.12,0.0
88230,45694,81,1,1483.03,0.0
88231,45694,118,2,61.16,36.64
88232,45695,97,1,3656.49,5.01
88233,45695,126,2,99.46,21.86
88234,45696,48,1,1300.02,0.0
88235,45696,120,1,58.46,0.0
88236,45696,114,1,82.86,4.72
88237,45697,93,1,2340.74,167.32
88238,45698,31,1,2252.55,0.0
88239,45699,55,1,1623.1,210.88
88240,45700,53,1,1597.86,0.0
88241,45701,125,1,87.97,0.0
88242,45701,5,1,48.72,0.0
88243,45701,8,1,336.16,15.44
88244,45701,16,1,158.48,0.0
88245,45701,104,1,301.48,46.56
88246,45702,82,1,1595.66,0.0
88247,45702,125,1,87.97,0.0
88248,45703,47,1,1362.85,6.6
88249,45704,51,1,1607.91,238.69
88250,45705,10,1,185.33,0.0
88251,45706,15,4,100.33,11.31
88252,45707,39,1,895.62,0.0
88253,45707,129,1,234.73,20.47
88254,45708,10,1,185.33,0.0
88255,45708,11,2,103.13,0.0
88256,45708,195,1,2386.54,0.0
88257,45708,13,1,179.89,5.06
88258,45709,107,2,356.54,0.0
88259,45709,132,1,271.63,0.0
88260,45710,77,2,2163.81,17.72
88261,45710,128,2,239.27,0.0
88262,45711,47,1,1362.85,0.0
88263,45712,60,1,455.6,32.26
88264,45713,169,1,1378.73,0.0
88265,45714,62,3,568.58,0.0
88266,45714,182,2,305.73,0.0
88267,45714,7,2,198.41,0.0
88268,45714,186,3,257.45,0.0
88269,45715,93,1,2340.74,0.0
88270,45715,109,1,185.46,0.0
88271,45715,124,1,90.32,0.0
88272,45716,54,1,1572.62,0.0
88273,45716,103,1,301.57,0.0
88274,45717,200,1,298.87,0.0
88275,45717,23,1,226.71,0.0
88276,45717,10,1,185.33,18.83
88277,45718,19,2,175.03,0.0
88278,45719,51,1,1607.91,0.0
88279,45719,127,1,108.37,0.0
88280,45720,78,1,2330.09,0.0
88281,45720,114,4,82.86,10.75
88282,45720,132,1,271.63,0.0
88283,45721,13,2,179.89,33.08
88284,45721,26,3,512.74,11.91
88285,45721,24,1,139.9,0.0
88286,45722,114,2,82.86,0.0
88287,45722,127,3,108.37,0.0
88288,45722,20,2,161.19,0.0
88289,45723,27,1,499.73,0.0
88290,45724,82,1,1595.66,0.0
88291,45724,112,1,213.13,0.0
88292,45725,134,1,3544.15,0.0
88293,45725,190,1,255.47,0.0
88294,45726,34,1,2208.82,0.0
88295,45726,103,1,301.57,13.74
88296,45727,116,1,87.82,0.0
88297,45727,121,1,65.43,3.65
88298,45728,19,1,175.03,6.11
88299,45729,40,1,947.54,0.0
88300,45730,49,1,1280.17,0.0
88301,45731,15,2,100.33,0.0
88302,45732,38,1,931.44,0.0
88303,45733,101,1,1166.73,0.0
88304,45733,25,1,129.85,43.17
88305,45734,17,1,161.28,0.0
88306,45734,176,2,406.33,0.0
88307,45734,13,1,179.89,0.0
88308,45735,25,1,129.85,6.39
88309,45735,187,2,261.06,0.0
88310,45735,3,3,84.91,0.0
88311,45736,63,1,553.65,0.0
88312,45736,112,1,213.13,0.0
88313,45736,182,1,305.73,24.86
88314,45737,117,3,98.25,42.76
88315,45738,101,1,1166.73,0.0
88316,45739,166,1,5073.07,0.0
88317,45740,42,1,1525.45,0.0
88318,45740,121,2,65.43,0.0
88319,45740,124,1,90.32,0.0
88320,45741,153,1,899.07,125.43
88321,45741,13,1,179.89,0.0
88322,45742,3,5,84.91,0.0
88323,45742,174,1,444.77,0.0
88324,45743,119,1,59.34,2.99
88325,45743,128,4,239.27,0.0
88326,45743,28,1,891.07,36.77
88327,45743,15,3,100.33,48.44
88328,45744,78,1,2330.09,76.3
88329,45745,135,1,3458.75,5.07
88330,45746,94,1,2490.33,0.0
88331,45746,130,1,235.05,0.0
88332,45746,122,3,70.04,0.0
88333,45746,104,2,301.48,5.7
88334,45747,161,1,1843.47,0.0
88335,45747,185,2,299.2,5.1
88336,45747,186,2,257.45,0.0
88337,45748,50,1,1324.14,0.0
88338,45749,70,1,4058.75,0.0
88339,45749,181,1,731.65,0.0
88340,45750,118,1,61.16,3.67
88341,45750,14,1,110.77,0.0
88342,45750,110,1,184.33,9.16
88343,45751,50,1,1324.14,0.0
88344,45751,125,2,87.97,0.0
88345,45751,131,1,254.41,22.75
88346,45751,111,2,191.97,0.0
88347,45752,23,1,226.71,21.12
88348,45753,112,4,213.13,0.0
88349,45754,69,1,2164.7,0.0
88350,45754,199,1,302.35,0.0
88351,45754,24,3,139.9,0.0
88352,45755,15,1,100.33,0.0
88353,45755,14,2,110.77,0.0
88354,45755,182,2,305.73,0.0
88355,45755,26,1,512.74,0.0
88356,45756,19,1,175.03,0.0
88357,45756,16,1,158.48,0.0
88358,45757,116,1,87.82,0.0
88359,45757,13,1,179.89,49.7
88360,45758,191,2,2323.98,0.0
88361,45759,46,1,1304.57,0.0
88362,45759,112,3,213.13,20.3
88363,45759,109,1,185.46,0.0
88364,45759,110,1,184.33,0.0
88365,45759,116,1,87.82,9.51
88366,45760,73,2,3418.49,0.0
88367,45761,19,3,175.03,0.0
88368,45761,25,1,129.85,0.0
88369,45761,14,2,110.77,5.32
88370,45762,14,1,110.77,0.0
88371,45763,88,1,1158.38,0.0
88372,45763,125,1,87.97,4.89
88373,45763,116,1,87.82,15.47
88374,45764,94,1,2490.33,0.0
88375,45764,12,1,103.74,0.0
88376,45765,99,1,1026.9,33.14
88377,45765,26,1,512.74,0.0
88378,45766,189,1,248.12,0.0
88379,45767,41,1,1547.31,68.86
88380,45767,130,1,235.05,0.0
88381,45767,107,2,356.54,16.88
88382,45767,108,1,184.39,0.0
88383,45768,96,2,3343.78,0.0
88384,45769,36,1,920.34,15.81
88385,45770,89,1,1564.46,10.54
88386,45770,10,1,185.33,0.0
88387,45770,116,1,87.82,0.0
88388,45770,132,1,271.63,0.0
88389,45771,66,1,2666.3,6.47
88390,45771,15,2,100.33,5.01
88391,45772,44,1,1527.4,0.0
88392,45772,124,1,90.32,0.0
88393,45772,116,1,87.82,4.83
88394,45773,36,1,920.34,43.31
88395,45773,107,3,356.54,52.25
88396,45774,99,1,1026.9,0.0
88397,45774,122,1,70.04,0.0
88398,45774,18,1,285.54,5.62
88399,45775,18,2,285.54,0.0
88400,45775,6,3,197.6,49.62
88401,45776,26,2,512.74,38.87
88402,45776,177,2,708.47,15.07
88403,45777,1,2,50.85,0.0
88404,45778,44,1,1527.4,11.66
88405,45778,103,1,301.57,0.0
88406,45779,11,1,103.13,5.07
88407,45779,30,5,499.04,0.0
88408,45780,72,1,3956.31,28.61
88409,45781,43,1,1570.4,0.0
88410,45782,17,1,161.28,7.96
88411,45782,23,1,226.71,0.0
88412,45783,6,1,197.6,0.0
88413,45783,20,1,161.19,0.0
88414,45784,60,1,455.6,0.0
88415,45784,188,1,272.51,0.0
88416,45784,176,4,406.33,0.0
88417,45785,8,1,336.16,0.0
88418,45785,196,1,306.35,24.88
88419,45785,15,1,100.33,0.0
88420,45785,199,3,302.35,22.5
88421,45785,174,1,444.77,30.21
88422,45786,25,3,129.85,0.0
88423,45786,27,1,499.73,0.0
88424,45786,11,1,103.13,0.0
88425,45786,195,1,2386.54,0.0
88426,45786,26,2,512.74,0.0
88427,45787,60,1,455.6,0.0
88428,45788,92,1,2047.71,7.5
88429,45788,104,1,301.48,49.7
88430,45788,120,1,58.46,0.0
88431,45789,34,1,2208.82,0.0
88432,45790,103,1,301.57,45.83
88433,45791,89,1,1564.46,12.36
88434,45791,129,1,234.73,0.0
88435,45791,10,1,185.33,0.0
88436,45792,96,1,3343.78,0.0
88437,45792,116,2,87.82,18.71
88438,45792,19,1,175.03,0.0
88439,45793,10,3,185.33,0.0
88440,45794,62,1,568.58,16.08
88441,45795,49,1,1280.17,0.0
88442,45795,112,1,213.13,0.0
88443,45796,20,2,161.19,7.69
88444,45796,28,1,891.07,0.0
88445,45797,177,2,708.47,0.0
88446,45797,9,1,211.58,0.0
88447,45797,24,1,139.9,5.48
88448,45798,25,2,129.85,0.0
88449,45799,166,1,5073.07,0.0
88450,45799,16,1,158.48,0.0
88451,45800,78,1,2330.09,0.0
88452,45800,184,2,303.95,0.0
88453,45800,200,1,298.87,0.0
88454,45801,50,1,1324.14,0.0
88455,45801,121,1,65.43,3.46
88456,45802,79,1,1195.16,0.0
88457,45803,112,1,213.13,0.0
88458,45803,131,1,254.41,42.26
88459,45804,132,1,271.63,6.13
88460,45804,131,1,254.41,0.0
88461,45805,73,2,3418.49,0.0
88462,45805,6,4,197.6,34.51
88463,45806,117,1,98.25,4.93
88464,45806,14,2,110.77,0.0
88465,45807,43,1,1570.4,0.0
88466,45807,120,1,58.46,0.0
88467,45808,28,1,891.07,0.0
88468,45809,43,1,1570.4,0.0
88469,45809,105,1,305.08,14.6
88470,45810,30,1,499.04,31.42
88471,45810,198,2,335.29,0.0
88472,45811,86,1,994.42,0.0
88473,45811,8,1,336.16,9.67
88474,45811,104,1,301.48,21.17
88475,45812,42,1,1525.45,0.0
88476,45813,74,1,3495.62,152.9
88477,45813,127,2,108.37,15.65
88478,45814,40,1,947.54,0.0
88479,45815,21,1,130.07,0.0
88480,45816,42,1,1525.45,0.0
88481,45816,125,2,87.97,0.0
88482,45817,28,1,891.07,0.0
88483,45817,2,3,50.73,3.83
88484,45818,140,1,4233.98,59.91
88485,45818,12,1,103.74,38.56
88486,45819,78,2,2330.09,0.0
88487,45819,198,1,335.29,0.0
88488,45819,190,1,255.47,0.0
88489,45819,199,2,302.35,5.38
88490,45820,50,1,1324.14,16.45
88491,45821,97,1,3656.49,0.0
88492,45821,131,1,254.41,5.02
88493,45821,124,2,90.32,4.63
88494,45822,172,1,408.45,0.0
88495,45822,13,1,179.89,7.47
88496,45823,40,1,947.54,0.0
88497,45824,185,2,299.2,0.0
88498,45824,13,1,179.89,0.0
88499,45824,14,1,110.77,0.0
88500,45825,75,1,2794.31,16.62
88501,45826,4,1,55.94,0.0
88502,45826,186,1,257.45,0.0
88503,45827,94,1,2490.33,29.54
88504,45828,18,1,285.54,0.0
88505,45828,173,3,396.25,52.55
88506,45829,90,1,1853.8,0.0
88507,45829,103,1,301.57,49.14
88508,45829,120,1,58.46,0.0
88509,45829,22,1,129.12,0.0
88510,45830,181,2,731.65,6.0
88511,45831,48,1,1300.02,0.0
88512,45832,60,3,455.6,0.0
88513,45833,36,1,920.34,36.63
88514,45833,132,1,271.63,0.0
88515,45833,116,1,87.82,18.08
88516,45834,99,1,1026.9,11.13
88517,45834,30,3,499.04,13.39
88518,45835,116,2,87.82,4.84
88519,45835,114,1,82.86,18.43
88520,45835,120,1,58.46,0.0
88521,45835,129,1,234.73,21.9
88522,45836,54,1,1572.62,0.0
88523,45836,106,1,329.99,0.0
88524,45837,159,1,1748.74,0.0
88525,45837,21,3,130.07,0.0
88526,45837,187,4,261.06,0.0
88527,45838,1,1,50.85,0.0
88528,45839,163,1,4111.25,163.64
88529,45839,119,1,59.34,0.0
88530,45839,172,1,408.45,32.05
88531,45840,18,1,285.54,43.92
88532,45840,190,3,255.47,21.61
88533,45841,9,1,211.58,0.0
88534,45842,51,1,1607.91,0.0
88535,45842,111,1,191.97,5.43
88536,45842,108,1,184.39,8.34
88537,45843,28,4,891.07,0.0
88538,45843,13,3,179.89,6.55
88539,45844,141,1,4820.53,0.0
88540,45845,123,3,93.91,0.0
88541,45845,4,1,55.94,0.0
88542,45846,146,1,2754.05,0.0
88543,45846,184,4,303.95,0.0
88544,45847,17,1,161.28,0.0
88545,45847,182,1,305.73,0.0
88546,45847,172,2,408.45,0.0
88547,45848,29,1,559.29,15.96
88548,45849,146,1,2754.05,0.0
88549,45849,106,1,329.99,0.0
88550,45850,50,1,1324.14,9.51
88551,45851,91,1,1990.39,0.0
88552,45852,101,1,1166.73,0.0
88553,45852,117,1,98.25,4.99
88554,45853,56,1,541.71,0.0
88555,45854,58,1,501.54,0.0
88556,45855,60,1,455.6,0.0
88557,45855,11,1,103.13,0.0
88558,45855,176,1,406.33,0.0
88559,45856,2,1,50.73,0.0
88560,45856,8,1,336.16,0.0
88561,45856,197,2,302.64,0.0
88562,45857,89,1,1564.46,18.09
88563,45858,54,1,1572.62,0.0
88564,45859,82,1,1595.66,190.96
88565,45860,89,1,1564.46,0.0
88566,45860,10,2,185.33,0.0
88567,45861,183,3,311.61,6.99
88568,45861,4,1,55.94,12.66
88569,45861,18,4,285.54,11.63
88570,45862,21,1,130.07,0.0
88571,45863,97,1,3656.49,0.0
88572,45864,70,1,4058.75,0.0
88573,45864,188,3,272.51,5.42
88574,45865,124,2,90.32,0.0
88575,45865,130,4,235.05,0.0
88576,45866,197,1,302.64,0.0
88577,45867,2,1,50.73,0.0
88578,45868,127,1,108.37,35.52
88579,45869,4,1,55.94,18.52
88580,45869,178,1,707.11,19.2
88581,45869,200,3,298.87,0.0
88582,45869,27,1,499.73,0.0
88583,45870,5,1,48.72,0.0
88584,45870,25,1,129.85,0.0
88585,45870,11,1,103.13,0.0
88586,45871,74,2,3495.62,0.0
88587,45872,39,1,895.62,13.86
88588,45873,40,1,947.54,0.0
88589,45873,108,1,184.39,9.12
88590,45873,115,1,81.22,0.0
88591,45874,59,1,417.91,57.87
88592,45875,27,5,499.73,0.0
88593,45875,197,1,302.64,0.0
88594,45876,59,1,417.91,0.0
88595,45876,131,1,254.41,0.0
88596,45876,175,1,401.56,0.0
88597,45876,180,1,688.25,0.0
88598,45877,93,1,2340.74,0.0
88599,45878,27,2,499.73,0.0
88600,45878,22,2,129.12,0.0
88601,45878,4,1,55.94,3.76
88602,45879,11,1,103.13,10.68
88603,45879,6,1,197.6,19.78
88604,45879,24,1,139.9,6.26
88605,45880,165,1,4522.45,7.83
88606,45881,140,1,4233.98,76.56
88607,45882,37,1,908.83,0.0
88608,45882,103,1,301.57,46.88
88609,45882,127,2,108.37,0.0
88610,45882,105,1,305.08,0.0
88611,45882,113,3,82.26,0.0
88612,45883,87,1,1063.39,0.0
88613,45884,102,1,1340.84,0.0
88614,45884,23,3,226.71,0.0
88615,45884,6,1,197.6,35.26
88616,45884,12,1,103.74,0.0
88617,45885,115,1,81.22,0.0
88618,45886,122,3,70.04,0.0
88619,45887,23,2,226.71,5.61
88620,45887,30,1,499.04,13.2
88621,45888,72,1,3956.31,17.23
88622,45888,1,2,50.85,0.0
88623,45889,8,1,336.16,0.0
88624,45890,76,1,2694.89,16.83
88625,45890,6,1,197.6,0.0
88626,45891,17,1,161.28,17.03
88627,45891,16,1,158.48,0.0
88628,45891,26,4,512.74,7.33
88629,45892,68,1,2419.01,0.0
88630,45892,122,1,70.04,0.0
88631,45893,54,1,1572.62,19.08
88632,45894,6,1,197.6,0.0
88633,45894,9,3,211.58,0.0
88634,45895,103,1,301.57,0.0
88635,45895,7,1,198.41,0.0
88636,45895,131,3,254.41,0.0
88637,45895,115,1,81.22,0.0
88638,45896,17,2,161.28,0.0
88639,45896,194,2,2340.75,0.0
88640,45896,19,3,175.03,5.51
88641,45897,137,1,4387.62,0.0
88642,45898,19,3,175.03,0.0
88643,45898,196,2,306.35,0.0
